File,Most Common Function Words,Function Word Proportion
20900b.cha,"[('det:art', 29), ('prep', 25), ('conj', 9), ('part', 7)]",0.11419249592169657
20906a.cha,"[('prep', 38), ('det:art', 30), ('part', 22), ('conj', 7)]",0.13020134228187918
20906b.cha,"[('prep', 60), ('det:art', 47), ('conj', 14), ('part', 10)]",0.14523281596452328
20927a.cha,"[('det:art', 61), ('prep', 51), ('part', 16), ('conj', 9)]",0.14528101802757157
20927b.cha,"[('det:art', 40), ('prep', 37), ('part', 14), ('conj', 8), ('qn', 1)]",0.13404825737265416
21024a.cha,"[('prep', 55), ('det:art', 31), ('conj', 20), ('part', 17), ('qn', 1)]",0.12957157784743992
21024b.cha,"[('prep', 56), ('det:art', 53), ('conj', 31), ('part', 14), ('qn', 5)]",0.15634218289085547
21114a.cha,"[('det:art', 33), ('prep', 27), ('conj', 13), ('part', 6)]",0.12079510703363915
21114b.cha,"[('det:art', 48), ('prep', 28), ('part', 14), ('conj', 13), ('qn', 2)]",0.11075949367088607
30102a.cha,"[('det:art', 34), ('prep', 20), ('conj', 12), ('part', 6), ('qn', 1)]",0.09878213802435724
30102b.cha,[],0
30208a.cha,"[('det:art', 66), ('prep', 45), ('conj', 16), ('part', 12), ('qn', 2)]",0.1700844390832328
30208b.cha,"[('det:art', 28), ('prep', 24), ('part', 7), ('conj', 2)]",0.15521628498727735
30223a.cha,"[('prep', 52), ('det:art', 51), ('conj', 24), ('part', 13), ('qn', 2)]",0.14489795918367346
30223b.cha,"[('prep', 58), ('det:art', 41), ('conj', 19), ('part', 12), ('qn', 2)]",0.146503884572697
30521a.cha,"[('det:art', 53), ('prep', 29), ('conj', 20), ('part', 4), ('qn', 1)]",0.14597544338335608
30521b.cha,"[('det:art', 40), ('prep', 19), ('conj', 15), ('part', 7), ('qn', 1)]",0.1259600614439324
30619a.cha,"[('det:art', 32), ('prep', 23), ('part', 12), ('conj', 9)]",0.13333333333333333
30619b.cha,"[('prep', 53), ('det:art', 42), ('conj', 13), ('part', 9)]",0.12786885245901639
30716a.cha,"[('conj', 34), ('prep', 29), ('det:art', 21), ('part', 16), ('qn', 1)]",0.1762652705061082
30716b.cha,"[('prep', 56), ('det:art', 44), ('conj', 24), ('part', 18), ('qn', 1)]",0.17987421383647798
30904a.cha,"[('det:art', 62), ('prep', 30), ('part', 9), ('conj', 8), ('qn', 3)]",0.13254437869822486
30904b.cha,"[('det:art', 63), ('prep', 42), ('conj', 11), ('part', 3), ('qn', 2)]",0.12209889001009082
31108a.cha,"[('det:art', 32), ('prep', 20), ('conj', 15), ('part', 5)]",0.12100840336134454
31108b.cha,"[('prep', 32), ('det:art', 32), ('conj', 15), ('part', 5)]",0.14736842105263157
40005a.cha,"[('det:art', 28), ('conj', 25), ('prep', 14), ('part', 8), ('qn', 2)]",0.10606060606060606
40005b.cha,"[('det:art', 34), ('prep', 25), ('conj', 17), ('part', 9)]",0.1115485564304462
40005c.cha,"[('prep', 60), ('det:art', 57), ('conj', 32), ('part', 19), ('qn', 5)]",0.1548791405550582
